Dataset,Path,Country,Country ISO Code,Topic,Subtopic,Indicator,Description,Source,Uri,Year,Month,Unit,Date,Value
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.KT;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption,Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption,1999,1,kt,1999-01-01,1986721.928
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.KT;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption,Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption,2000,1,kt,2000-01-01,2070963.919
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.KT;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption,Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption,2001,1,kt,2001-01-01,2038155.27
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.KT;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption,Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption,2002,1,kt,2002-01-01,2060362.622
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.KT;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption,Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption,2003,1,kt,2003-01-01,2056915.642
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.KT;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption,Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption,2004,1,kt,2004-01-01,2104619.645
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.KT;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption,Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption,2005,1,kt,2005-01-01,2123574.368
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.KT;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption,Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption,2006,1,kt,2006-01-01,2094220.033
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.KT;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption,Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption,2007,1,kt,2007-01-01,2111062.564
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.KT;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption,Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption,2008,1,kt,2008-01-01,2078492.27
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.KT;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption,Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption,2009,1,kt,2009-01-01,1842018.441
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.KT;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption,Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption,2010,1,kt,2010-01-01,1911717.11
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.KT;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption,Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption,2011,1,kt,2011-01-01,1828806.24
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.KT;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption,Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption,2012,1,kt,2012-01-01,1626050.476
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.KT;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption,Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption,2013,1,kt,2013-01-01,1652500.547
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.KT;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption,Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption,2014,1,kt,2014-01-01,1650322.349
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.KT;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption,Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption,2015,1,kt,2015-01-01,1452832.397
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.KT;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption,Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption,2016,1,kt,2016-01-01,1323423.967
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.ZS;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption (%),Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption-percent,1960,1,%,1960-01-01,31.78181
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.ZS;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption (%),Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption-percent,1961,1,%,1961-01-01,30.8338
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.ZS;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption (%),Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption-percent,1962,1,%,1962-01-01,30.85062
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.ZS;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption (%),Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption-percent,1963,1,%,1963-01-01,31.66859
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.ZS;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption (%),Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption-percent,1964,1,%,1964-01-01,32.24926
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.ZS;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption (%),Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption-percent,1965,1,%,1965-01-01,32.18923
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.ZS;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption (%),Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption-percent,1966,1,%,1966-01-01,31.82719
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.ZS;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption (%),Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption-percent,1967,1,%,1967-01-01,31.49602
WBWDI2019Jan,country=US;series=EN.ATM.CO2E.SF.ZS;Frequency=A,United States of America,US,Environment,Emissions,CO2 emissions from solid fuel consumption (%),Carbon dioxide emissions from solid fuel consumption refer mainly to emissions from use of coal as an energy source.,WB,https://knoema.com/atlas/United-States-of-America/topics/Environment/Emissions/CO2-emissions-from-solid-fuel-consumption-percent,1968,1,%,1968-01-01,29.76848
